,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
9328,1,Internet,RoundTrip,13,29,2,2,DMKOOL,New Zealand,1,1,1,8.83,0
9329,1,Internet,RoundTrip,95,23,17,6,DMKOOL,Thailand,1,0,0,8.83,0
9330,1,Internet,RoundTrip,35,19,7,1,DMKOOL,Australia,0,0,0,8.83,0
9331,1,Internet,RoundTrip,44,17,6,1,DMKOOL,Australia,0,0,0,8.83,0
9332,2,Internet,RoundTrip,106,27,5,1,DMKOOL,Australia,1,0,0,8.83,0
9333,1,Internet,RoundTrip,16,22,11,1,DMKOOL,Australia,1,0,0,8.83,0
9334,1,Internet,RoundTrip,62,18,9,5,DMKOOL,Australia,1,0,0,8.83,0
9335,2,Internet,RoundTrip,220,47,17,2,DMKOOL,Sweden,1,1,1,8.83,0
9336,1,Internet,RoundTrip,131,55,2,6,DMKOOL,Australia,1,1,0,8.83,0
9337,1,Internet,RoundTrip,72,53,14,3,DMKOOL,Australia,1,0,0,8.83,0
9338,1,Internet,RoundTrip,155,26,7,5,DMKOOL,Australia,1,1,0,8.83,0
9339,1,Mobile,RoundTrip,7,42,2,5,DMKOOL,Australia,1,1,1,8.83,0
9340,2,Internet,RoundTrip,122,17,8,4,DMKOOL,Australia,1,1,1,8.83,0
9341,1,Internet,RoundTrip,74,20,1,5,DMKOOL,Thailand,1,0,0,8.83,0
9342,1,Internet,RoundTrip,51,26,23,1,DMKOOL,Australia,0,0,0,8.83,0
9343,1,Internet,RoundTrip,8,91,8,7,DMKOOL,Australia,0,0,0,8.83,0
9344,1,Internet,RoundTrip,49,28,5,1,DMKOOL,Australia,1,0,0,8.83,0
9345,1,Internet,RoundTrip,153,29,1,2,DMKOOL,Australia,1,0,1,8.83,0
9346,1,Internet,RoundTrip,25,21,5,1,DMKOOL,Australia,0,0,0,8.83,1
9347,2,Internet,RoundTrip,107,35,8,1,DMKOOL,Australia,1,0,1,8.83,0
9348,2,Internet,RoundTrip,4,21,0,6,DMKOOL,Australia,1,0,1,8.83,0
9349,1,Internet,RoundTrip,101,28,5,5,DMKOOL,Australia,1,1,1,8.83,0
9350,2,Internet,RoundTrip,311,44,21,7,DMKOOL,Australia,1,1,1,8.83,0
9351,2,Internet,RoundTrip,189,18,2,4,DMKOOL,Australia,0,0,1,8.83,0
9352,1,Internet,RoundTrip,5,19,11,4,DMKOOL,Australia,1,1,1,8.83,0
9353,1,Internet,RoundTrip,125,17,9,5,DMKOOL,Australia,0,1,1,8.83,0
9354,1,Internet,RoundTrip,300,23,12,1,DMKOOL,Australia,1,0,0,8.83,0
9355,2,Internet,RoundTrip,162,24,5,1,DMKOOL,Australia,1,1,1,8.83,0
9356,2,Internet,RoundTrip,115,27,4,7,DMKOOL,Australia,0,1,0,8.83,0
9357,2,Internet,RoundTrip,41,32,3,6,DMKOOL,Thailand,1,1,0,8.83,0
9358,1,Internet,RoundTrip,13,19,1,2,DMKOOL,Australia,0,0,0,8.83,0
9359,1,Internet,RoundTrip,36,23,12,1,DMKOOL,Australia,1,1,0,8.83,0
9360,1,Internet,RoundTrip,2,29,17,6,DMKOOL,Australia,1,0,1,8.83,0
9361,2,Internet,RoundTrip,101,32,1,5,DMKOOL,Australia,1,0,1,8.83,0
9362,1,Internet,RoundTrip,46,18,6,4,DMKOOL,Australia,1,1,0,8.83,0
9363,1,Mobile,RoundTrip,161,21,3,3,DMKOOL,Australia,1,0,0,8.83,0
9364,2,Internet,RoundTrip,21,18,11,3,DMKOOL,Australia,1,1,1,8.83,0
9365,2,Internet,RoundTrip,39,31,9,4,DMKOOL,Australia,1,1,1,8.83,0
9366,1,Internet,RoundTrip,29,28,22,5,DMKOOL,Australia,1,1,1,8.83,0
9367,1,Internet,RoundTrip,392,21,0,1,DMKOOL,Australia,0,0,0,8.83,0
9368,3,Internet,RoundTrip,269,48,11,4,DMKOOL,Bhutan,1,1,1,8.83,0
9369,1,Internet,RoundTrip,11,30,0,7,DMKOOL,Australia,1,1,0,8.83,0
9370,1,Mobile,RoundTrip,156,29,8,1,DMKOOL,Australia,0,1,1,8.83,0
9371,2,Internet,RoundTrip,86,23,4,1,DMKOOL,Australia,1,1,0,8.83,0
9372,5,Internet,RoundTrip,184,23,23,6,DMKOOL,Australia,1,0,0,8.83,0
9373,1,Internet,RoundTrip,11,40,1,3,DMKOOL,Australia,0,0,0,8.83,0
9374,1,Internet,RoundTrip,144,32,1,7,DMKOOL,Australia,1,0,1,8.83,0
9375,1,Internet,RoundTrip,16,17,8,3,DMKOOL,Australia,0,0,1,8.83,0
9376,2,Internet,RoundTrip,24,106,22,5,DMKOOL,Australia,1,1,0,8.83,0
9377,2,Internet,OneWay,206,1,16,1,DMKOOL,Japan,1,1,1,8.83,0
9378,1,Internet,RoundTrip,192,18,2,1,DMKOOL,Australia,1,0,0,8.83,0
9379,1,Internet,RoundTrip,51,22,9,3,DMKOOL,Australia,1,0,0,8.83,0
9380,3,Internet,RoundTrip,102,29,3,3,DMKOOL,Australia,1,0,0,8.83,0
9381,1,Internet,RoundTrip,196,27,23,2,DMKOOL,Brazil,1,0,0,8.83,0
9382,1,Internet,RoundTrip,34,17,12,4,DMKOOL,Australia,1,0,1,8.83,0
9383,3,Internet,RoundTrip,49,19,13,1,DMKOOL,Australia,1,0,0,8.83,0
9384,2,Internet,RoundTrip,290,27,4,3,DMKOOL,Australia,0,0,0,8.83,0
9385,1,Internet,RoundTrip,126,85,7,3,DMKOOL,Thailand,0,0,0,8.83,0
9386,1,Internet,RoundTrip,22,37,11,4,DMKOOL,Australia,1,0,1,8.83,0
9387,1,Internet,RoundTrip,8,52,6,4,DMKOOL,Australia,1,0,0,8.83,0
9388,1,Internet,RoundTrip,111,21,22,2,DMKOOL,Chile,1,0,0,8.83,0
9389,1,Internet,RoundTrip,20,89,8,6,DMKOOL,Thailand,1,0,0,8.83,0
9390,1,Internet,RoundTrip,17,28,5,5,DMKOOL,Australia,0,0,0,8.83,0
9391,1,Internet,RoundTrip,26,29,3,4,DMKOOL,Cambodia,0,0,0,8.83,0
9392,1,Internet,RoundTrip,50,30,7,1,DMKOOL,United States,1,0,0,8.83,0
9393,1,Internet,RoundTrip,6,25,6,6,DMKOOL,Australia,0,0,0,8.83,0
9394,1,Internet,RoundTrip,82,20,10,3,DMKOOL,Australia,1,0,1,8.83,0
9395,1,Internet,RoundTrip,7,33,4,7,DMKOOL,Australia,0,0,0,8.83,0
9396,1,Mobile,RoundTrip,41,37,13,2,DMKOOL,Australia,0,0,0,8.83,0
9397,1,Internet,RoundTrip,41,74,12,6,DMKOOL,Italy,1,0,0,8.83,0
9398,1,Internet,RoundTrip,25,22,1,5,DMKOOL,Australia,1,0,0,8.83,0
9399,1,Internet,RoundTrip,93,19,3,2,DMKOOL,Australia,0,0,0,8.83,0
9400,1,Internet,RoundTrip,103,30,15,7,DMKOOL,Thailand,0,1,0,8.83,0
9401,1,Internet,RoundTrip,121,24,8,6,DMKOOL,Australia,1,0,0,8.83,1
9402,1,Internet,RoundTrip,24,21,15,1,DMKOOL,Thailand,1,0,0,8.83,0
9403,6,Internet,RoundTrip,123,20,10,6,DMKOOL,Australia,1,0,0,8.83,0
9404,1,Internet,RoundTrip,46,37,22,2,DMKOOL,Australia,0,1,0,8.83,0
9405,1,Internet,RoundTrip,109,19,3,7,DMKOOL,Canada,1,1,0,8.83,1
9406,1,Internet,RoundTrip,35,78,12,1,DMKOOL,Sweden,1,1,1,8.83,1
9407,1,Internet,RoundTrip,57,19,4,2,DMKOOL,Australia,1,0,0,8.83,0
9408,1,Internet,RoundTrip,130,42,12,4,DMKOOL,Australia,1,0,1,8.83,0
9409,1,Internet,RoundTrip,7,28,6,1,DMKOOL,Australia,1,0,0,8.83,0
9410,1,Internet,RoundTrip,4,83,11,3,DMKOOL,Thailand,1,1,1,8.83,0
9411,1,Internet,RoundTrip,8,92,8,4,DMKOOL,Australia,1,1,1,8.83,1
9412,1,Internet,RoundTrip,76,28,4,1,DMKOOL,Norfolk Island,0,0,0,8.83,0
9413,1,Internet,RoundTrip,20,166,7,2,DMKOOL,Australia,1,0,0,8.83,0
9414,1,Internet,RoundTrip,63,17,4,1,DMKOOL,Australia,1,0,1,8.83,0
9415,1,Internet,RoundTrip,33,31,0,4,DMKOOL,Australia,1,0,0,8.83,0
9416,3,Internet,RoundTrip,120,26,13,1,DMKOOL,Australia,0,1,0,8.83,0
9417,1,Internet,RoundTrip,23,18,5,5,DMKOOL,Australia,0,0,0,8.83,0
9418,1,Mobile,RoundTrip,56,26,1,6,DMKOOL,Australia,0,0,0,8.83,0
9419,1,Internet,RoundTrip,24,29,3,4,DMKOOL,Australia,1,1,1,8.83,0
9420,1,Internet,RoundTrip,51,29,5,1,DMKOOL,Australia,1,0,0,8.83,0
9421,1,Internet,RoundTrip,43,23,17,7,DMKOOL,Australia,0,0,0,8.83,0
9422,1,Internet,RoundTrip,135,20,3,7,DMKOOL,Australia,0,0,1,8.83,0
9423,1,Internet,RoundTrip,22,22,0,6,DMKOOL,Australia,1,0,1,8.83,1
9424,1,Internet,RoundTrip,19,18,9,3,DMKOOL,Australia,0,0,0,8.83,0
9425,2,Internet,RoundTrip,63,22,16,2,DMKOOL,Australia,0,0,0,8.83,0
9426,3,Mobile,RoundTrip,197,29,7,7,DMKOOL,Australia,1,0,1,8.83,0
9427,1,Mobile,RoundTrip,46,85,14,1,DMKOOL,Thailand,1,1,0,8.83,0
9428,1,Internet,RoundTrip,83,28,8,5,DMKOOL,Australia,0,0,0,8.83,0
9429,2,Mobile,RoundTrip,47,24,6,7,DMKOOL,Thailand,1,1,1,8.83,0
9430,1,Internet,RoundTrip,65,20,20,1,DMKOOL,Australia,0,1,0,8.83,0
9431,1,Internet,RoundTrip,86,19,5,1,DMKOOL,Australia,0,1,0,8.83,0
9432,1,Internet,RoundTrip,26,22,7,2,DMKOOL,Australia,0,1,0,8.83,0
9433,1,Internet,RoundTrip,59,49,10,5,DMKOOL,Australia,0,0,0,8.83,0
9434,1,Mobile,RoundTrip,2,62,7,5,DMKOOL,Australia,0,0,1,8.83,0
9435,1,Internet,RoundTrip,4,27,4,5,DMKOOL,Australia,0,0,1,8.83,0
9436,1,Internet,RoundTrip,64,20,7,6,DMKOOL,Australia,1,0,0,8.83,0
9437,1,Internet,RoundTrip,111,56,6,2,DMKOOL,Australia,0,0,1,8.83,0
9438,1,Internet,RoundTrip,71,20,3,4,DMKOOL,Australia,1,0,1,8.83,0
9439,1,Mobile,RoundTrip,12,37,11,1,DMKOOL,Thailand,0,0,1,8.83,1
9440,1,Mobile,RoundTrip,115,19,21,2,DMKOOL,Australia,0,0,1,8.83,0
9441,1,Internet,RoundTrip,16,18,2,3,DMKOOL,Australia,1,1,1,8.83,0
9442,1,Internet,RoundTrip,91,21,6,2,DMKOOL,Australia,0,0,0,8.83,0
9443,1,Internet,RoundTrip,27,25,15,3,DMKOOL,Australia,1,0,1,8.83,0
9444,2,Internet,RoundTrip,181,27,22,3,DMKOOL,Australia,1,1,1,8.83,0
9445,3,Internet,RoundTrip,142,30,23,1,DMKOOL,Australia,1,1,0,8.83,0
9446,2,Internet,RoundTrip,207,29,11,6,DMKOOL,Australia,1,1,0,8.83,0
9447,1,Internet,RoundTrip,24,27,9,4,DMKOOL,Australia,1,1,1,8.83,0
9448,2,Internet,RoundTrip,170,26,3,4,DMKOOL,Australia,1,0,0,8.83,0
9449,2,Internet,RoundTrip,125,34,10,3,DMKOOL,Australia,0,0,1,8.83,0
9450,1,Internet,RoundTrip,5,91,3,5,DMKOOL,Australia,1,0,0,8.83,0
9451,2,Internet,RoundTrip,119,17,1,4,DMKOOL,Australia,1,1,1,8.83,0
9452,4,Internet,RoundTrip,109,35,7,5,DMKOOL,Australia,1,0,1,8.83,0
9453,2,Internet,RoundTrip,8,29,5,5,DMKOOL,Australia,1,0,0,8.83,0
9454,1,Internet,RoundTrip,7,28,22,3,DMKOOL,Australia,0,0,1,8.83,0
9455,1,Internet,RoundTrip,186,21,12,5,DMKOOL,Australia,1,0,0,8.83,0
9456,1,Internet,RoundTrip,23,28,10,3,DMKOOL,Australia,0,1,0,8.83,0
9457,1,Internet,RoundTrip,66,21,1,5,DMKOOL,Australia,0,0,1,8.83,0
9458,2,Internet,RoundTrip,95,40,9,1,DMKOOL,Australia,1,0,0,8.83,0
9459,1,Internet,RoundTrip,37,22,23,7,DMKOOL,Australia,0,0,1,8.83,0
9460,2,Internet,RoundTrip,39,25,11,6,DMKOOL,Australia,1,1,0,8.83,0
9461,1,Internet,RoundTrip,5,89,9,1,DMKOOL,Cambodia,1,0,0,8.83,0
9462,2,Internet,RoundTrip,81,88,9,5,DMKOOL,Australia,1,0,0,8.83,0
9463,1,Internet,RoundTrip,13,30,5,4,DMKOOL,Australia,0,1,0,8.83,0
9464,1,Internet,RoundTrip,84,56,1,1,DMKOOL,Australia,1,1,1,8.83,0
9465,1,Internet,RoundTrip,77,41,12,1,DMKOOL,Thailand,0,0,0,8.83,0
9466,4,Internet,RoundTrip,120,38,13,4,DMKOOL,Thailand,1,1,1,8.83,0
9467,2,Mobile,RoundTrip,237,27,12,7,DMKOOL,Australia,1,1,1,8.83,0
9468,2,Internet,RoundTrip,19,26,11,5,DMKOOL,Australia,1,0,1,8.83,0
9469,1,Internet,RoundTrip,48,25,13,2,DMKOOL,Australia,1,1,1,8.83,0
9470,1,Internet,RoundTrip,82,43,11,4,DMKOOL,Thailand,0,0,1,8.83,0
9471,2,Internet,RoundTrip,49,17,14,2,DMKOOL,Australia,1,0,0,8.83,0
9472,2,Internet,RoundTrip,76,27,13,3,DMKOOL,Australia,1,0,1,8.83,0
9473,1,Mobile,RoundTrip,33,36,6,3,DMKOOL,Australia,0,0,0,8.83,0
9474,1,Internet,RoundTrip,24,26,12,4,DMKOOL,Australia,1,1,1,8.83,0
9475,2,Internet,RoundTrip,78,89,3,2,DMKOOL,Australia,0,0,0,8.83,0
9476,1,Mobile,RoundTrip,3,19,3,1,DMKOOL,Australia,0,0,0,8.83,0
9477,1,Internet,RoundTrip,164,25,8,5,DMKOOL,Australia,0,0,1,8.83,0
9478,1,Internet,RoundTrip,57,32,10,2,DMKOOL,Australia,0,0,0,8.83,0
9479,1,Internet,RoundTrip,41,45,6,2,DMKOOL,Australia,1,1,0,8.83,0
9480,2,Internet,RoundTrip,107,23,22,3,DMKOOL,Australia,0,0,1,8.83,0
9481,1,Internet,RoundTrip,14,30,2,2,DMKOOL,Australia,1,0,0,8.83,0
9482,1,Internet,RoundTrip,19,327,1,7,DMKOOL,Australia,0,0,1,8.83,0
9483,1,Internet,RoundTrip,37,27,23,2,DMKOOL,Australia,0,0,0,8.83,0
9484,2,Internet,RoundTrip,7,18,13,5,DMKOOL,Australia,1,1,1,8.83,0
9485,2,Internet,RoundTrip,84,21,2,5,DMKOOL,Australia,0,1,0,8.83,0
9486,1,Mobile,RoundTrip,21,48,0,4,DMKOOL,Australia,1,1,1,8.83,0
9487,1,Mobile,RoundTrip,180,36,2,2,DMKOOL,Australia,1,1,1,8.83,0
9488,1,Internet,RoundTrip,5,24,13,5,DMKOOL,Australia,0,0,0,8.83,0
9489,1,Internet,RoundTrip,38,64,0,4,DMKOOL,Australia,1,1,1,8.83,0
9490,1,Internet,RoundTrip,206,25,2,5,DMKOOL,Australia,0,0,1,8.83,0
9491,2,Internet,RoundTrip,95,21,10,1,DMKOOL,Australia,1,0,1,8.83,0
9492,1,Internet,RoundTrip,92,22,5,6,DMKOOL,Australia,1,0,0,8.83,0
9493,1,Internet,RoundTrip,6,28,5,3,DMKOOL,Australia,1,0,1,8.83,1
9494,1,Internet,RoundTrip,56,71,3,2,DMKOOL,Thailand,1,1,1,8.83,0
9495,2,Internet,RoundTrip,54,22,13,4,DMKOOL,Australia,1,0,0,8.83,0
9496,2,Internet,RoundTrip,266,35,21,1,DMKOOL,Australia,0,0,0,8.83,0
9497,1,Internet,RoundTrip,248,73,0,3,DMKOOL,Australia,0,0,1,8.83,0
9498,2,Internet,RoundTrip,63,21,23,3,DMKOOL,Australia,1,0,0,8.83,0
9499,2,Mobile,RoundTrip,187,23,1,7,DMKOOL,Australia,1,1,0,8.83,0
9500,1,Internet,RoundTrip,20,20,10,3,DMKOOL,Australia,1,0,1,8.83,0
9501,1,Internet,RoundTrip,101,37,10,6,DMKOOL,Australia,1,0,0,8.83,0
9502,1,Internet,RoundTrip,9,71,8,2,DMKOOL,Australia,1,0,0,8.83,0
9503,1,Internet,RoundTrip,29,60,0,1,DMKOOL,Australia,0,0,1,8.83,0
9504,1,Internet,RoundTrip,16,60,11,6,DMKOOL,Thailand,1,0,1,8.83,0
9505,1,Internet,RoundTrip,69,23,11,5,DMKOOL,Laos,1,1,0,8.83,0
9506,1,Internet,RoundTrip,56,21,1,4,DMKOOL,Australia,1,1,1,8.83,0
9507,1,Internet,RoundTrip,206,17,10,1,DMKOOL,Australia,1,0,0,8.83,0
9508,1,Internet,RoundTrip,118,21,3,7,DMKOOL,Australia,0,0,1,8.83,0
9509,2,Internet,RoundTrip,178,17,9,1,DMKOOL,Australia,1,1,1,8.83,1
9510,1,Internet,RoundTrip,69,30,12,1,DMKOOL,Australia,1,0,0,8.83,0
9511,1,Internet,RoundTrip,41,88,12,1,DMKOOL,Australia,0,0,0,8.83,0
9512,1,Internet,RoundTrip,87,39,15,6,DMKOOL,Thailand,1,1,0,8.83,0
9513,4,Internet,RoundTrip,36,21,10,4,DMKOOL,Russia,1,0,0,8.83,0
9514,1,Internet,RoundTrip,135,39,13,2,DMKOOL,Australia,1,1,1,8.83,0
9515,1,Internet,RoundTrip,10,17,9,4,DMKOOL,Australia,0,0,1,8.83,0
9516,1,Internet,RoundTrip,12,19,3,1,DMKOOL,Australia,0,0,0,8.83,0
9517,1,Internet,RoundTrip,7,20,3,4,DMKOOL,Poland,1,0,0,8.83,0
9518,1,Internet,RoundTrip,6,19,9,3,DMKOOL,Thailand,0,1,0,8.83,1
9519,1,Internet,RoundTrip,60,21,6,4,DMKOOL,Australia,0,0,0,8.83,0
9520,1,Internet,RoundTrip,116,23,1,5,DMKOOL,Australia,0,0,0,8.83,0
9521,1,Internet,RoundTrip,36,28,23,1,DMKOOL,Australia,0,0,0,8.83,0
9522,1,Internet,RoundTrip,59,191,3,4,DMKOOL,Australia,0,0,0,8.83,0
9523,1,Internet,RoundTrip,17,86,0,1,DMKOOL,Australia,1,0,0,8.83,0
9524,1,Internet,RoundTrip,123,90,2,4,DMKOOL,Australia,1,1,1,8.83,0
9525,2,Internet,RoundTrip,333,19,0,3,DMKOOL,Australia,0,1,0,8.83,0
9526,2,Mobile,RoundTrip,229,23,9,3,DMKOOL,Australia,1,1,1,8.83,0
9527,3,Internet,RoundTrip,390,21,2,7,DMKOOL,Australia,1,1,1,8.83,0
9528,1,Internet,RoundTrip,37,93,4,6,DMKOOL,Australia,1,1,1,8.83,0
9529,4,Internet,RoundTrip,51,21,2,6,DMKOOL,Australia,1,1,0,8.83,0
9530,1,Internet,RoundTrip,52,30,10,7,DMKOOL,Australia,1,0,0,8.83,0
9531,2,Internet,RoundTrip,101,44,1,1,DMKOOL,Australia,0,0,0,8.83,0
9532,1,Internet,RoundTrip,86,31,7,3,DMKOOL,Australia,1,1,1,8.83,0
9533,2,Internet,RoundTrip,20,88,9,5,DMKOOL,Australia,1,0,0,8.83,0
9534,2,Internet,RoundTrip,147,23,14,6,DMKOOL,Australia,1,1,1,8.83,0
9535,1,Mobile,RoundTrip,51,29,6,7,DMKOOL,Australia,1,1,1,8.83,0
9536,2,Internet,RoundTrip,0,23,3,3,DMKOOL,Australia,0,0,1,8.83,0
9537,6,Internet,RoundTrip,58,19,6,6,DMKOOL,Australia,0,0,0,8.83,0
9538,2,Internet,RoundTrip,52,44,9,2,DMKOOL,Australia,1,1,0,8.83,0
9539,1,Internet,RoundTrip,383,17,3,2,DMKOOL,Australia,0,1,0,8.83,0
9540,1,Mobile,RoundTrip,43,17,5,4,DMKOOL,Australia,0,1,0,8.83,0
9541,1,Internet,RoundTrip,174,23,6,4,DMKOOL,Australia,1,1,1,8.83,0
9542,1,Internet,RoundTrip,15,32,14,7,DMKOOL,Australia,0,0,0,8.83,0
9543,1,Internet,RoundTrip,55,30,0,6,DMKOOL,Australia,1,1,1,8.83,0
9544,1,Internet,RoundTrip,29,24,5,3,DMKOOL,Thailand,1,0,1,8.83,0
9545,1,Internet,RoundTrip,5,73,11,7,DMKOOL,Thailand,1,1,1,8.83,0
9546,1,Internet,RoundTrip,18,29,4,4,DMKOOL,Australia,0,0,0,8.83,0
9547,1,Internet,RoundTrip,72,29,13,2,DMKOOL,Australia,1,0,0,8.83,0
9548,1,Internet,RoundTrip,34,38,23,4,DMKOOL,Australia,0,1,1,8.83,0
9549,2,Internet,RoundTrip,31,37,6,5,DMKOOL,Australia,1,1,1,8.83,0
9550,1,Internet,RoundTrip,77,18,21,4,DMKOOL,Thailand,0,0,0,8.83,0
9551,2,Internet,RoundTrip,206,62,7,7,DMKOOL,Thailand,1,0,0,8.83,0
9552,2,Internet,RoundTrip,26,21,10,4,DMKOOL,Thailand,1,1,0,8.83,0
9553,1,Internet,RoundTrip,25,40,9,5,DMKOOL,Australia,0,0,0,8.83,0
9554,1,Internet,RoundTrip,22,31,8,2,DMKOOL,Australia,0,0,0,8.83,0
9555,2,Internet,RoundTrip,118,28,6,2,DMKOOL,Thailand,1,0,0,8.83,0
9556,2,Internet,RoundTrip,22,17,2,7,DMKOOL,Australia,1,1,0,8.83,0
9557,1,Internet,RoundTrip,1,39,5,6,DMKOOL,Australia,0,0,1,8.83,0
9558,2,Mobile,RoundTrip,133,23,20,2,DMKOOL,Australia,1,0,0,8.83,0
9559,1,Internet,RoundTrip,32,66,8,1,DMKOOL,Australia,1,0,0,8.83,0
9560,1,Internet,RoundTrip,69,29,8,6,DMKOOL,Australia,1,0,0,8.83,0
9561,1,Internet,RoundTrip,44,43,5,2,DMKOOL,Australia,0,0,0,8.83,0
9562,2,Internet,RoundTrip,192,29,5,2,DMKOOL,Australia,1,0,0,8.83,0
9563,2,Internet,RoundTrip,13,67,2,4,DMKOOL,Australia,1,1,1,8.83,1
9564,1,Internet,RoundTrip,21,17,10,7,DMKOOL,Australia,0,0,0,8.83,0
9565,1,Internet,RoundTrip,11,39,7,4,DMKOOL,Australia,1,0,0,8.83,0
9566,2,Internet,RoundTrip,29,34,8,4,DMKOOL,Thailand,1,0,0,8.83,0
9567,1,Internet,RoundTrip,69,28,7,1,DMKOOL,Australia,1,1,0,8.83,0
9568,3,Internet,RoundTrip,141,29,21,6,DMKOOL,Australia,1,0,1,8.83,0
9569,1,Internet,RoundTrip,3,92,10,2,DMKOOL,Australia,1,1,1,8.83,1
9570,1,Internet,RoundTrip,75,19,6,5,DMKOOL,Australia,1,0,1,8.83,0
9571,1,Internet,RoundTrip,12,32,21,3,DMKOOL,Australia,1,0,1,8.83,0
9572,1,Internet,RoundTrip,154,19,6,1,DMKOOL,Australia,1,1,1,8.83,0
9573,1,Internet,RoundTrip,71,112,5,4,DMKOOL,Australia,0,0,1,8.83,0
9574,1,Mobile,RoundTrip,89,23,13,3,DMKOOL,Australia,1,0,0,8.83,0
9575,1,Internet,RoundTrip,7,85,6,2,DMKOOL,Thailand,0,1,1,8.83,1
9576,1,Internet,RoundTrip,11,36,10,1,DMKOOL,Australia,1,1,1,8.83,0
9577,1,Internet,RoundTrip,23,18,5,5,DMKOOL,Australia,0,1,0,8.83,0
9578,2,Internet,RoundTrip,225,20,2,3,DMKOOL,Australia,1,0,1,8.83,0
9579,1,Internet,RoundTrip,66,57,10,5,DMKOOL,Australia,1,1,1,8.83,0
9580,1,Internet,RoundTrip,145,42,7,3,DMKOOL,Thailand,1,0,1,8.83,0
9581,1,Internet,RoundTrip,64,96,11,1,DMKOOL,Australia,1,0,1,8.83,0
9582,1,Internet,RoundTrip,42,17,6,3,DMKOOL,Australia,1,0,0,8.83,0
9583,1,Mobile,RoundTrip,30,38,2,7,DMKOOL,Australia,1,0,0,8.83,0
9584,6,Internet,RoundTrip,21,29,7,1,DMKOOL,Australia,1,0,1,8.83,0
9585,1,Internet,RoundTrip,80,45,5,2,DMKOOL,Australia,0,0,0,8.83,0
9586,2,Internet,RoundTrip,57,69,23,1,DMKOOL,Australia,1,1,1,8.83,0
9587,1,Internet,RoundTrip,10,28,11,1,DMKOOL,Australia,0,0,1,8.83,0
9588,2,Internet,RoundTrip,168,23,4,1,DMKOOL,Australia,1,1,1,8.83,0
9589,3,Internet,RoundTrip,172,59,11,5,DMKOOL,Australia,1,1,1,8.83,0
9590,1,Internet,RoundTrip,2,29,20,1,DMKOOL,Australia,0,0,1,8.83,0
9591,1,Internet,RoundTrip,9,68,1,4,DMKOOL,Australia,1,0,1,8.83,0
9592,1,Internet,RoundTrip,10,17,9,1,DMKOOL,Australia,0,0,0,8.83,0
9593,1,Internet,RoundTrip,203,21,9,2,DMKOOL,Australia,1,0,1,8.83,0
9594,1,Internet,RoundTrip,32,20,17,6,DMKOOL,Malaysia,0,0,0,8.83,0
9595,1,Internet,RoundTrip,20,59,1,6,DMKOOL,Australia,1,0,0,8.83,0
9596,1,Internet,RoundTrip,151,20,2,5,DMKOOL,Australia,1,1,1,8.83,0
9597,2,Internet,RoundTrip,88,169,7,5,DMKOOL,Thailand,1,0,1,8.83,0
9598,1,Internet,RoundTrip,9,28,15,1,DMKOOL,Thailand,1,0,1,8.83,0
9599,1,Internet,RoundTrip,399,17,6,7,DMKOOL,Australia,1,1,0,8.83,0
9600,1,Mobile,RoundTrip,20,28,11,2,DMKOOL,Australia,0,0,0,8.83,0
9601,1,Internet,RoundTrip,15,51,6,2,DMKOOL,Australia,1,0,0,8.83,0
9602,1,Internet,RoundTrip,19,18,9,3,DMKOOL,United States,0,0,0,8.83,0
9603,2,Internet,RoundTrip,92,18,5,4,DMKOOL,Australia,1,0,0,8.83,0
9604,1,Internet,RoundTrip,50,46,21,4,DMKOOL,Australia,0,0,0,8.83,0
9605,1,Internet,RoundTrip,6,77,11,5,DMKOOL,Australia,1,1,1,8.83,0
9606,1,Internet,RoundTrip,37,29,14,5,DMKOOL,Australia,1,1,1,8.83,0
9607,2,Internet,RoundTrip,54,28,10,7,DMKOOL,Australia,1,1,1,8.83,1
9608,3,Internet,RoundTrip,143,22,5,1,DMKOOL,Australia,1,0,0,8.83,1
9609,1,Internet,RoundTrip,39,19,18,6,DMKOOL,Thailand,1,1,1,8.83,0
9610,1,Internet,RoundTrip,83,28,0,3,DMKOOL,Australia,1,1,1,8.83,0
9611,1,Internet,RoundTrip,74,22,2,7,DMKOOL,Australia,1,0,0,8.83,0
9612,1,Internet,RoundTrip,110,21,0,3,DMKOOL,Chile,1,0,0,8.83,0
9613,1,Internet,RoundTrip,29,27,4,2,DMKOOL,Thailand,1,0,1,8.83,0
9614,1,Internet,RoundTrip,86,20,6,5,DMKOOL,Australia,1,0,1,8.83,0
9615,1,Internet,RoundTrip,4,25,12,4,DMKOOL,Australia,1,0,0,8.83,0
9616,1,Internet,RoundTrip,5,1,6,2,DMKOOL,Australia,0,0,0,8.83,0
9617,3,Internet,RoundTrip,213,23,4,5,DMKOOL,Australia,1,1,1,8.83,0
9618,2,Internet,RoundTrip,83,23,10,2,DMKOOL,Australia,1,0,1,8.83,0
9619,1,Internet,RoundTrip,118,21,11,5,DMKOOL,Australia,1,1,1,8.83,0
9620,1,Internet,RoundTrip,8,20,23,3,DMKOOL,Australia,1,0,1,8.83,0
9621,1,Internet,RoundTrip,63,21,8,1,DMKOOL,Australia,0,1,0,8.83,0
